,Car_type,Car_name,year,time,horizontal_angle,vertical_angle,file_name,file_path
1471,Sedan,G80,2017,18,315,30,현대_G80스포츠_2017_18시대_H315_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H315\crops\car\현대_G80스포츠_2017_18시대_H315_V30.jpg
1472,Sedan,G80,2017,18,315,45,현대_G80스포츠_2017_18시대_H315_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H315\crops\car\현대_G80스포츠_2017_18시대_H315_V45.jpg
1473,Sedan,G80,2017,18,330,0,현대_G80스포츠_2017_18시대_H330_V0_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H330\crops\car\현대_G80스포츠_2017_18시대_H330_V0_(1).jpg
1474,Sedan,G80,2017,18,330,15,현대_G80스포츠_2017_18시대_H330_V15_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H330\crops\car\현대_G80스포츠_2017_18시대_H330_V15_(1).jpg
1475,Sedan,G80,2017,18,330,30,현대_G80스포츠_2017_18시대_H330_V30_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H330\crops\car\현대_G80스포츠_2017_18시대_H330_V30_(1).jpg
1476,Sedan,G80,2017,18,330,45,현대_G80스포츠_2017_18시대_H330_V45_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H330\crops\car\현대_G80스포츠_2017_18시대_H330_V45_(1).jpg
1477,Sedan,G80,2017,18,330,60,현대_G80스포츠_2017_18시대_H330_V60_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H330\crops\suitcase\현대_G80스포츠_2017_18시대_H330_V60_(1).jpg
1478,Sedan,G80,2017,18,345,0,현대_G80스포츠_2017_18시대_H345_V0_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H345\crops\car\현대_G80스포츠_2017_18시대_H345_V0_(1).jpg
1479,Sedan,G80,2017,18,345,15,현대_G80스포츠_2017_18시대_H345_V15_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H345\crops\car\현대_G80스포츠_2017_18시대_H345_V15_(1).jpg
1480,Sedan,G80,2017,18,345,30,현대_G80스포츠_2017_18시대_H345_V30_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H345\crops\car\현대_G80스포츠_2017_18시대_H345_V30_(1).jpg
1481,Sedan,G80,2017,18,345,45,현대_G80스포츠_2017_18시대_H345_V45_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H345\crops\suitcase\현대_G80스포츠_2017_18시대_H345_V45_(1).jpg
1482,Sedan,G80,2017,18,345,60,현대_G80스포츠_2017_18시대_H345_V60_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H345\crops\suitcase\현대_G80스포츠_2017_18시대_H345_V60_(1).jpg
1483,Sedan,G80,2017,18,45,0,현대_G80스포츠_2017_18시대_H45_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H45\crops\car\현대_G80스포츠_2017_18시대_H45_V0.jpg
1484,Sedan,G80,2017,18,45,15,현대_G80스포츠_2017_18시대_H45_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H45\crops\car\현대_G80스포츠_2017_18시대_H45_V15.jpg
1485,Sedan,G80,2017,18,45,30,현대_G80스포츠_2017_18시대_H45_V30_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H45\crops\car\현대_G80스포츠_2017_18시대_H45_V30_(1).jpg
1486,Sedan,G80,2017,18,45,45,현대_G80스포츠_2017_18시대_H45_V45_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H45\crops\car\현대_G80스포츠_2017_18시대_H45_V45_(1).jpg
1487,Sedan,G80,2017,18,60,0,현대_G80스포츠_2017_18시대_H60_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H60\crops\car\현대_G80스포츠_2017_18시대_H60_V0.jpg
1488,Sedan,G80,2017,18,60,15,현대_G80스포츠_2017_18시대_H60_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H60\crops\car\현대_G80스포츠_2017_18시대_H60_V15.jpg
1489,Sedan,G80,2017,18,60,30,현대_G80스포츠_2017_18시대_H60_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H60\crops\car\현대_G80스포츠_2017_18시대_H60_V30.jpg
1490,Sedan,G80,2017,18,60,45,현대_G80스포츠_2017_18시대_H60_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H60\crops\car\현대_G80스포츠_2017_18시대_H60_V45.jpg
1491,Sedan,G80,2017,18,75,15,현대_G80스포츠_2017_18시대_H75_V15_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H75\crops\car\현대_G80스포츠_2017_18시대_H75_V15_(1).jpg
1492,Sedan,G80,2017,18,75,30,현대_G80스포츠_2017_18시대_H75_V30_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H75\crops\car\현대_G80스포츠_2017_18시대_H75_V30_(1).jpg
1493,Sedan,G80,2017,18,75,45,현대_G80스포츠_2017_18시대_H75_V45_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H75\crops\car\현대_G80스포츠_2017_18시대_H75_V45_(1).jpg
1494,Sedan,G80,2017,18,90,15,현대_G80스포츠_2017_18시대_H90_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H90\crops\car\현대_G80스포츠_2017_18시대_H90_V15.jpg
1495,Sedan,G80,2017,18,90,30,현대_G80스포츠_2017_18시대_H90_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H90\crops\car\현대_G80스포츠_2017_18시대_H90_V30.jpg
1496,Sedan,G80,2017,18,90,60,현대_G80스포츠_2017_18시대_H90_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\18\H90\crops\car\현대_G80스포츠_2017_18시대_H90_V60.jpg
1497,Sedan,G80,2017,inner,0,0,현대_G80스포츠_2017_실내_H0_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H0\crops\car\현대_G80스포츠_2017_실내_H0_V0.jpg
1498,Sedan,G80,2017,inner,0,15,현대_G80스포츠_2017_실내_H0_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H0\crops\car\현대_G80스포츠_2017_실내_H0_V15.jpg
1499,Sedan,G80,2017,inner,0,30,현대_G80스포츠_2017_실내_H0_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H0\crops\car\현대_G80스포츠_2017_실내_H0_V30.jpg
1500,Sedan,G80,2017,inner,0,45,현대_G80스포츠_2017_실내_H0_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H0\crops\car\현대_G80스포츠_2017_실내_H0_V45.jpg
1501,Sedan,G80,2017,inner,0,60,현대_G80스포츠_2017_실내_H0_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H0\crops\parking meter\현대_G80스포츠_2017_실내_H0_V60.jpg
1502,Sedan,G80,2017,inner,105,0,현대_G80스포츠_2017_실내_H105_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H105\crops\car\현대_G80스포츠_2017_실내_H105_V0.jpg
1503,Sedan,G80,2017,inner,105,15,현대_G80스포츠_2017_실내_H105_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H105\crops\car\현대_G80스포츠_2017_실내_H105_V15.jpg
1504,Sedan,G80,2017,inner,105,30,현대_G80스포츠_2017_실내_H105_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H105\crops\car\현대_G80스포츠_2017_실내_H105_V30.jpg
1505,Sedan,G80,2017,inner,105,45,현대_G80스포츠_2017_실내_H105_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H105\crops\car\현대_G80스포츠_2017_실내_H105_V45.jpg
1506,Sedan,G80,2017,inner,105,60,현대_G80스포츠_2017_실내_H105_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H105\crops\car\현대_G80스포츠_2017_실내_H105_V60.jpg
1507,Sedan,G80,2017,inner,120,0,현대_G80스포츠_2017_실내_H120_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H120\crops\car\현대_G80스포츠_2017_실내_H120_V0.jpg
1508,Sedan,G80,2017,inner,120,15,현대_G80스포츠_2017_실내_H120_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H120\crops\car\현대_G80스포츠_2017_실내_H120_V15.jpg
1509,Sedan,G80,2017,inner,120,30,현대_G80스포츠_2017_실내_H120_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H120\crops\car\현대_G80스포츠_2017_실내_H120_V30.jpg
1510,Sedan,G80,2017,inner,120,45,현대_G80스포츠_2017_실내_H120_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H120\crops\car\현대_G80스포츠_2017_실내_H120_V45.jpg
1511,Sedan,G80,2017,inner,120,60,현대_G80스포츠_2017_실내_H120_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H120\crops\car\현대_G80스포츠_2017_실내_H120_V60.jpg
1512,Sedan,G80,2017,inner,135,0,현대_G80스포츠_2017_실내_H135_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H135\crops\car\현대_G80스포츠_2017_실내_H135_V0.jpg
1513,Sedan,G80,2017,inner,135,15,현대_G80스포츠_2017_실내_H135_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H135\crops\car\현대_G80스포츠_2017_실내_H135_V15.jpg
1514,Sedan,G80,2017,inner,135,30,현대_G80스포츠_2017_실내_H135_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H135\crops\car\현대_G80스포츠_2017_실내_H135_V30.jpg
1515,Sedan,G80,2017,inner,135,45,현대_G80스포츠_2017_실내_H135_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H135\crops\car\현대_G80스포츠_2017_실내_H135_V45.jpg
1516,Sedan,G80,2017,inner,15,0,현대_G80스포츠_2017_실내_H15_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H15\crops\car\현대_G80스포츠_2017_실내_H15_V0.jpg
1517,Sedan,G80,2017,inner,15,15,현대_G80스포츠_2017_실내_H15_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H15\crops\car\현대_G80스포츠_2017_실내_H15_V15.jpg
1518,Sedan,G80,2017,inner,15,30,현대_G80스포츠_2017_실내_H15_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H15\crops\car\현대_G80스포츠_2017_실내_H15_V30.jpg
1519,Sedan,G80,2017,inner,15,45,현대_G80스포츠_2017_실내_H15_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H15\crops\car\현대_G80스포츠_2017_실내_H15_V45.jpg
1520,Sedan,G80,2017,inner,150,0,현대_G80스포츠_2017_실내_H150_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H150\crops\car\현대_G80스포츠_2017_실내_H150_V0.jpg
1521,Sedan,G80,2017,inner,150,15,현대_G80스포츠_2017_실내_H150_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H150\crops\car\현대_G80스포츠_2017_실내_H150_V15.jpg
1522,Sedan,G80,2017,inner,150,30,현대_G80스포츠_2017_실내_H150_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H150\crops\car\현대_G80스포츠_2017_실내_H150_V30.jpg
1523,Sedan,G80,2017,inner,150,45,현대_G80스포츠_2017_실내_H150_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H150\crops\car\현대_G80스포츠_2017_실내_H150_V45.jpg
1524,Sedan,G80,2017,inner,150,60,현대_G80스포츠_2017_실내_H150_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H150\crops\cell phone\현대_G80스포츠_2017_실내_H150_V60.jpg
1525,Sedan,G80,2017,inner,165,0,현대_G80스포츠_2017_실내_H165_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H165\crops\car\현대_G80스포츠_2017_실내_H165_V0.jpg
1526,Sedan,G80,2017,inner,165,15,현대_G80스포츠_2017_실내_H165_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H165\crops\car\현대_G80스포츠_2017_실내_H165_V15.jpg
1527,Sedan,G80,2017,inner,165,30,현대_G80스포츠_2017_실내_H165_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H165\crops\car\현대_G80스포츠_2017_실내_H165_V30.jpg
1528,Sedan,G80,2017,inner,165,45,현대_G80스포츠_2017_실내_H165_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H165\crops\suitcase\현대_G80스포츠_2017_실내_H165_V45.jpg
1529,Sedan,G80,2017,inner,165,60,현대_G80스포츠_2017_실내_H165_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H165\crops\suitcase\현대_G80스포츠_2017_실내_H165_V60.jpg
1530,Sedan,G80,2017,inner,180,0,현대_G80스포츠_2017_실내_H180_V0_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H180\crops\car\현대_G80스포츠_2017_실내_H180_V0_(1).jpg
1531,Sedan,G80,2017,inner,180,15,현대_G80스포츠_2017_실내_H180_V15_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H180\crops\car\현대_G80스포츠_2017_실내_H180_V15_(1).jpg
1532,Sedan,G80,2017,inner,180,30,현대_G80스포츠_2017_실내_H180_V30_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H180\crops\car\현대_G80스포츠_2017_실내_H180_V30_(1).jpg
1533,Sedan,G80,2017,inner,180,45,현대_G80스포츠_2017_실내_H180_V45_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H180\crops\car\현대_G80스포츠_2017_실내_H180_V45_(1).jpg
1534,Sedan,G80,2017,inner,180,60,현대_G80스포츠_2017_실내_H180_V60_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H180\crops\car\현대_G80스포츠_2017_실내_H180_V60_(1).jpg
1535,Sedan,G80,2017,inner,195,0,현대_G80스포츠_2017_실내_H195_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H195\crops\car\현대_G80스포츠_2017_실내_H195_V0.jpg
1536,Sedan,G80,2017,inner,195,15,현대_G80스포츠_2017_실내_H195_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H195\crops\car\현대_G80스포츠_2017_실내_H195_V15.jpg
1537,Sedan,G80,2017,inner,195,30,현대_G80스포츠_2017_실내_H195_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H195\crops\car\현대_G80스포츠_2017_실내_H195_V30.jpg
1538,Sedan,G80,2017,inner,195,45,현대_G80스포츠_2017_실내_H195_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H195\crops\suitcase\현대_G80스포츠_2017_실내_H195_V45.jpg
1539,Sedan,G80,2017,inner,195,60,현대_G80스포츠_2017_실내_H195_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H195\crops\suitcase\현대_G80스포츠_2017_실내_H195_V60.jpg
1540,Sedan,G80,2017,inner,210,0,현대_G80스포츠_2017_실내_H210_V0_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H210\crops\car\현대_G80스포츠_2017_실내_H210_V0_(1).jpg
1541,Sedan,G80,2017,inner,210,15,현대_G80스포츠_2017_실내_H210_V15_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H210\crops\car\현대_G80스포츠_2017_실내_H210_V15_(1).jpg
1542,Sedan,G80,2017,inner,210,30,현대_G80스포츠_2017_실내_H210_V30_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H210\crops\car\현대_G80스포츠_2017_실내_H210_V30_(1).jpg
1543,Sedan,G80,2017,inner,210,45,현대_G80스포츠_2017_실내_H210_V45_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H210\crops\car\현대_G80스포츠_2017_실내_H210_V45_(1).jpg
1544,Sedan,G80,2017,inner,210,60,현대_G80스포츠_2017_실내_H210_V60_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H210\crops\suitcase\현대_G80스포츠_2017_실내_H210_V60_(1).jpg
1545,Sedan,G80,2017,inner,225,0,현대_G80스포츠_2017_실내_H225_V0_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H225\crops\car\현대_G80스포츠_2017_실내_H225_V0_(1).jpg
1546,Sedan,G80,2017,inner,225,15,현대_G80스포츠_2017_실내_H225_V15_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H225\crops\car\현대_G80스포츠_2017_실내_H225_V15_(1).jpg
1547,Sedan,G80,2017,inner,225,30,현대_G80스포츠_2017_실내_H225_V30_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H225\crops\car\현대_G80스포츠_2017_실내_H225_V30_(1).jpg
1548,Sedan,G80,2017,inner,225,45,현대_G80스포츠_2017_실내_H225_V45_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H225\crops\car\현대_G80스포츠_2017_실내_H225_V45_(1).jpg
1549,Sedan,G80,2017,inner,225,60,현대_G80스포츠_2017_실내_H225_V60_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H225\crops\car\현대_G80스포츠_2017_실내_H225_V60_(1).jpg
1550,Sedan,G80,2017,inner,225,60,현대_G80스포츠_2017_실내_H225_V60_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H225\crops\suitcase\현대_G80스포츠_2017_실내_H225_V60_(1).jpg
1551,Sedan,G80,2017,inner,240,0,현대_G80스포츠_2017_실내_H240_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H240\crops\car\현대_G80스포츠_2017_실내_H240_V0.jpg
1552,Sedan,G80,2017,inner,240,15,현대_G80스포츠_2017_실내_H240_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H240\crops\car\현대_G80스포츠_2017_실내_H240_V15.jpg
1553,Sedan,G80,2017,inner,240,30,현대_G80스포츠_2017_실내_H240_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H240\crops\car\현대_G80스포츠_2017_실내_H240_V30.jpg
1554,Sedan,G80,2017,inner,240,45,현대_G80스포츠_2017_실내_H240_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H240\crops\car\현대_G80스포츠_2017_실내_H240_V45.jpg
1555,Sedan,G80,2017,inner,240,60,현대_G80스포츠_2017_실내_H240_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H240\crops\car\현대_G80스포츠_2017_실내_H240_V60.jpg
1556,Sedan,G80,2017,inner,255,0,현대_G80스포츠_2017_실내_H255_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H255\crops\car\현대_G80스포츠_2017_실내_H255_V0.jpg
1557,Sedan,G80,2017,inner,255,15,현대_G80스포츠_2017_실내_H255_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H255\crops\car\현대_G80스포츠_2017_실내_H255_V15.jpg
1558,Sedan,G80,2017,inner,255,30,현대_G80스포츠_2017_실내_H255_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H255\crops\car\현대_G80스포츠_2017_실내_H255_V30.jpg
1559,Sedan,G80,2017,inner,255,45,현대_G80스포츠_2017_실내_H255_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H255\crops\car\현대_G80스포츠_2017_실내_H255_V45.jpg
1560,Sedan,G80,2017,inner,255,60,현대_G80스포츠_2017_실내_H255_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H255\crops\car\현대_G80스포츠_2017_실내_H255_V60.jpg
1561,Sedan,G80,2017,inner,270,0,현대_G80스포츠_2017_실내_H270_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H270\crops\car\현대_G80스포츠_2017_실내_H270_V0.jpg
1562,Sedan,G80,2017,inner,270,15,현대_G80스포츠_2017_실내_H270_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H270\crops\car\현대_G80스포츠_2017_실내_H270_V15.jpg
1563,Sedan,G80,2017,inner,270,30,현대_G80스포츠_2017_실내_H270_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H270\crops\car\현대_G80스포츠_2017_실내_H270_V30.jpg
1564,Sedan,G80,2017,inner,270,45,현대_G80스포츠_2017_실내_H270_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H270\crops\car\현대_G80스포츠_2017_실내_H270_V45.jpg
1565,Sedan,G80,2017,inner,270,60,현대_G80스포츠_2017_실내_H270_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H270\crops\car\현대_G80스포츠_2017_실내_H270_V60.jpg
1566,Sedan,G80,2017,inner,285,0,현대_G80스포츠_2017_실내_H285_V0_(2).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H285\crops\car\현대_G80스포츠_2017_실내_H285_V0_(2).jpg
1567,Sedan,G80,2017,inner,285,15,현대_G80스포츠_2017_실내_H285_V15_(2).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H285\crops\car\현대_G80스포츠_2017_실내_H285_V15_(2).jpg
1568,Sedan,G80,2017,inner,285,30,현대_G80스포츠_2017_실내_H285_V30_(2).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H285\crops\car\현대_G80스포츠_2017_실내_H285_V30_(2).jpg
1569,Sedan,G80,2017,inner,285,45,현대_G80스포츠_2017_실내_H285_V45_(2).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H285\crops\car\현대_G80스포츠_2017_실내_H285_V45_(2).jpg
1570,Sedan,G80,2017,inner,285,60,현대_G80스포츠_2017_실내_H285_V60_(2).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H285\crops\car\현대_G80스포츠_2017_실내_H285_V60_(2).jpg
1571,Sedan,G80,2017,inner,30,0,현대_G80스포츠_2017_실내_H30_V0_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H30\crops\car\현대_G80스포츠_2017_실내_H30_V0_(1).jpg
1572,Sedan,G80,2017,inner,30,15,현대_G80스포츠_2017_실내_H30_V15_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H30\crops\car\현대_G80스포츠_2017_실내_H30_V15_(1).jpg
1573,Sedan,G80,2017,inner,30,30,현대_G80스포츠_2017_실내_H30_V30_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H30\crops\car\현대_G80스포츠_2017_실내_H30_V30_(1).jpg
1574,Sedan,G80,2017,inner,30,45,현대_G80스포츠_2017_실내_H30_V45_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H30\crops\car\현대_G80스포츠_2017_실내_H30_V45_(1).jpg
1575,Sedan,G80,2017,inner,30,60,현대_G80스포츠_2017_실내_H30_V60_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H30\crops\suitcase\현대_G80스포츠_2017_실내_H30_V60_(1).jpg
1576,Sedan,G80,2017,inner,300,0,현대_G80스포츠_2017_실내_H300_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H300\crops\car\현대_G80스포츠_2017_실내_H300_V0.jpg
1577,Sedan,G80,2017,inner,300,15,현대_G80스포츠_2017_실내_H300_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H300\crops\car\현대_G80스포츠_2017_실내_H300_V15.jpg
1578,Sedan,G80,2017,inner,300,30,현대_G80스포츠_2017_실내_H300_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H300\crops\car\현대_G80스포츠_2017_실내_H300_V30.jpg
1579,Sedan,G80,2017,inner,300,45,현대_G80스포츠_2017_실내_H300_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H300\crops\car\현대_G80스포츠_2017_실내_H300_V45.jpg
1580,Sedan,G80,2017,inner,300,60,현대_G80스포츠_2017_실내_H300_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H300\crops\suitcase\현대_G80스포츠_2017_실내_H300_V60.jpg
1581,Sedan,G80,2017,inner,315,0,현대_G80스포츠_2017_실내_H315_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H315\crops\car\현대_G80스포츠_2017_실내_H315_V0.jpg
1582,Sedan,G80,2017,inner,315,15,현대_G80스포츠_2017_실내_H315_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H315\crops\car\현대_G80스포츠_2017_실내_H315_V15.jpg
1583,Sedan,G80,2017,inner,315,30,현대_G80스포츠_2017_실내_H315_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H315\crops\car\현대_G80스포츠_2017_실내_H315_V30.jpg
1584,Sedan,G80,2017,inner,315,45,현대_G80스포츠_2017_실내_H315_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\Sedan\G80\2017\inner\H315\crops\car\현대_G80스포츠_2017_실내_H315_V45.jpg
